Arguments;Attacks;PercentageIncomplete;Index;Runtime;PreprocessingTime;GroundingTime;Timeout;NrRelevant;NrReachable;StabilityTime;StabilityStatus
50;75;20;24;0,02023172378540039;0,005141735076904297;0,005312681198120117;0;0;3;0,003392934799194336;is_out(a0)
100;150;10;23;0,021401166915893555;0,008715152740478516;0,002898693084716797;0;0;0;0,004534006118774414;is_out(a0)
15;22;30;5;0,030338287353515625;0,003418445587158203;0,012878656387329102;0;2;8;0,003563404083251953;Unstable
150;225;40;0;0,04800224304199219;0,03127336502075195;0,00433349609375;0;0;0;0,009314775466918945;is_in(a0)
100;150;40;11;0,21875977516174316;0,015626192092895508;0,11983585357666016;0;0;52;0,006259918212890625;is_out(a0)
5;7;40;1;0,017253637313842773;0,0027298927307128906;0,005252838134765625;0;0;3;0,001636505126953125;is_undec(a0)
100;150;20;8;0,6314411163330078;0,01889181137084961;0,09950113296508789;0;38;36;0,005804538726806641;Unstable
5;7;40;19;0,01669025421142578;0,0028591156005859375;0,004518747329711914;0;4;2;0,001623392105102539;Unstable
150;225;20;8;1,0507357120513916;0,02877187728881836;0,15266823768615723;0;30;43;0,006930351257324219;Unstable
5;7;20;2;0,01739048957824707;0,0030508041381835938;0,0052034854888916016;0;4;2;0,0016181468963623047;Unstable
20;30;10;5;0,014892101287841797;0,003531932830810547;0,002979278564453125;0;0;0;0,0022165775299072266;is_in(a0)
5;7;10;10;0,014070510864257812;0,002683877944946289;0,0028641223907470703;0;0;0;0,0014693737030029297;is_undec(a0)
200;300;40;11;0,0442807674407959;0,02877068519592285;0,0022177696228027344;0;0;0;0,010977506637573242;is_in(a0)
20;30;40;3;0,01546478271484375;0,0034112930297851562;0,00279998779296875;0;0;0;0,0024030208587646484;is_in(a0)
200;300;40;13;;;;1;;138;0,01197361946105957;Unstable
250;375;10;3;0,2890803813934326;0,0662076473236084;0,14063358306884766;0;0;29;0,008058786392211914;is_in(a0)
20;30;10;23;0,015309810638427734;0,0034215450286865234;0,002988100051879883;0;0;0;0,0019290447235107422;is_in(a0)
50;75;40;21;0,14359164237976074;0,00590825080871582;0,055383920669555664;0;32;31;0,004008769989013672;Unstable
5;7;20;23;0,016016483306884766;0,002648591995239258;0,002909421920776367;0;0;0;0,0024428367614746094;is_undec(a0)
5;7;20;0;0,013678789138793945;0,002621173858642578;0,0031430721282958984;0;0;0;0,0015490055084228516;is_in(a0)
100;150;10;8;0,07467842102050781;0,01604294776916504;0,03779149055480957;0;0;10;0,004667520523071289;is_out(a0)
25;37;20;1;0,03036952018737793;0,004018306732177734;0,013618707656860352;0;6;7;0,002335786819458008;Unstable
250;375;10;20;0,08135819435119629;0,06974220275878906;0,003679990768432617;0;0;1;0,007859230041503906;is_out(a0)
150;225;20;16;0,331815242767334;0,025372982025146484;0,18842673301696777;0;0;56;0,005854606628417969;is_out(a0)
25;37;40;7;0,06765270233154297;0,00449681282043457;0,033269405364990234;0;12;21;0,0029680728912353516;Unstable
100;150;30;20;0,12438440322875977;0,012201309204101562;0,06814050674438477;0;0;29;0,006788015365600586;is_out(a0)
25;37;10;22;0,030441999435424805;0,004975795745849609;0,01366281509399414;0;0;5;0,0022711753845214844;is_in(a0)
250;375;30;0;0,0654456615447998;0,04848647117614746;0,0031206607818603516;0;5;2;0,011676788330078125;Unstable
200;300;20;13;0,23193836212158203;0,0270540714263916;0,11911606788635254;0;0;41;0,008738517761230469;is_out(a0)
250;375;20;2;0,0668189525604248;0,05193662643432617;0,0022687911987304688;0;0;0;0,009734153747558594;is_in(a0)
150;225;40;12;0,4883146286010742;0,028986215591430664;0,17672204971313477;0;2;73;0,008310079574584961;Unstable
5;7;30;3;0,014754295349121094;0,0027875900268554688;0,0030934810638427734;0;0;0;0,0015072822570800781;is_undec(a0)
150;225;20;13;6,705275774002075;0,03485417366027832;0,17989206314086914;0;56;52;0,0075380802154541016;Unstable
5;7;40;4;0,019703388214111328;0,002908945083618164;0,006711483001708984;0;11;4;0,0016853809356689453;Unstable
5;7;30;12;0,014032363891601562;0,002373933792114258;0,0028939247131347656;0;0;0;0,0014340877532958984;is_in(a0)
250;375;20;14;1,3382704257965088;0,04284024238586426;0,23393535614013672;0;7;65;0,009904146194458008;Unstable
100;150;20;9;0,028185129165649414;0,014614105224609375;0,0026094913482666016;0;0;0;0,005375385284423828;is_in(a0)
25;37;40;22;0,0627439022064209;0,004002094268798828;0,025337934494018555;0;35;15;0,002842426300048828;Unstable
25;37;10;14;0,018572330474853516;0,004538774490356445;0,003997325897216797;0;0;0;0,0022110939025878906;is_undec(a0)
20;30;20;5;0,03438067436218262;0,004313468933105469;0,01571369171142578;0;9;9;0,002148151397705078;Unstable
50;75;30;14;0,018282413482666016;0,005673646926879883;0,0025157928466796875;0;0;0;0,0040700435638427734;is_in(a0)
10;15;20;3;0,01874709129333496;0,003293275833129883;0,006239891052246094;0;0;3;0,0023431777954101562;is_in(a0)
5;7;40;10;0,0179593563079834;0,002853870391845703;0,006112575531005859;0;0;4;0,0015842914581298828;is_out(a0)
15;22;30;19;0,03197908401489258;0,003387451171875;0,013798952102661133;0;5;9;0,0025234222412109375;Unstable
10;15;10;15;0,017311573028564453;0,00281524658203125;0,005662441253662109;0;0;2;0,0017535686492919922;is_out(a0)
200;300;10;23;0,05221438407897949;0,03652024269104004;0,0025327205657958984;0;0;0;0,008362770080566406;is_in(a0)
15;22;20;20;0,014982461929321289;0,003159046173095703;0,002843618392944336;0;0;0;0,0018305778503417969;is_in(a0)
100;150;10;19;0,029050111770629883;0,011599063873291016;0,006703615188598633;0;2;3;0,004446983337402344;Unstable
250;375;40;11;0,06533432006835938;0,04774928092956543;0,0023107528686523438;0;0;0;0,013362884521484375;is_in(a0)
50;75;40;4;0,01878499984741211;0,00537419319152832;0,0029027462005615234;0;0;0;0,0038993358612060547;is_in(a0)
25;37;40;9;0,016040802001953125;0,003351926803588867;0,0032684803009033203;0;2;1;0,002851724624633789;Unstable
10;15;30;7;0,01729750633239746;0,003047466278076172;0,004307746887207031;0;2;1;0,0021474361419677734;Unstable
20;30;20;23;0,016983985900878906;0,003284454345703125;0,004828929901123047;0;2;2;0,0022094249725341797;Unstable
250;375;20;15;6,762528419494629;0,07177019119262695;0,27570247650146484;0;34;72;0,011902809143066406;Unstable
15;22;10;7;0,019021272659301758;0,0035767555236816406;0,004362344741821289;0;2;1;0,0030493736267089844;Unstable
150;225;10;17;0,10963678359985352;0,024281740188598633;0,05825090408325195;0;0;16;0,006018638610839844;is_in(a0)
20;30;10;12;0,024151086807250977;0,0038824081420898438;0,00914907455444336;0;2;4;0,0021772384643554688;Unstable
15;22;10;23;0,015850305557250977;0,0030679702758789062;0,0039861202239990234;0;0;1;0,0016834735870361328;is_out(a0)
15;22;30;14;0,018051862716674805;0,0031871795654296875;0,005467653274536133;0;4;2;0,002466917037963867;Unstable
25;37;10;2;0,02916884422302246;0,004771709442138672;0,012766599655151367;0;2;5;0,002337217330932617;Unstable
250;375;40;5;18,163568258285522;0,05928230285644531;0,3827335834503174;0;14;132;0,015262842178344727;Unstable
250;375;30;6;2,477452039718628;0,05458498001098633;0,3410980701446533;0;9;105;0,01090860366821289;Unstable
15;22;40;19;0,015511512756347656;0,003178834915161133;0,0031387805938720703;0;0;0;0,0019712448120117188;is_in(a0)
25;37;40;11;0,01539301872253418;0,003273487091064453;0,0028104782104492188;0;0;0;0,0033614635467529297;is_in(a0)
10;15;30;2;0,017634153366088867;0,002759218215942383;0,00587916374206543;0;0;3;0,0018787384033203125;is_out(a0)
200;300;30;16;0,06021404266357422;0,04840087890625;0,0023086071014404297;0;0;0;0,012269258499145508;is_in(a0)
50;75;30;10;0,03769516944885254;0,005625009536743164;0,0162966251373291;0;15;12;0,003680706024169922;Unstable
250;375;10;11;0,08255553245544434;0,07103967666625977;0,0024695396423339844;0;0;0;0,00872349739074707;is_out(a0)
20;30;30;9;0,059525489807128906;0,004214286804199219;0,02401113510131836;0;43;14;0,002231597900390625;Unstable
10;15;20;24;0,019901037216186523;0,003202199935913086;0,007189750671386719;0;0;4;0,0016872882843017578;is_undec(a0)
5;7;20;12;0,013951539993286133;0,002580404281616211;0,0029611587524414062;0;0;0;0,0014944076538085938;is_out(a0)
100;150;30;13;0,033109426498413086;0,012590169906616211;0,00810861587524414;0;0;6;0,0065495967864990234;is_out(a0)
20;30;20;1;0,015297174453735352;0,003613710403442383;0,002723217010498047;0;0;0;0,0021131038665771484;is_in(a0)
15;22;20;13;0,025979042053222656;0,0033380985260009766;0,010860681533813477;0;10;6;0,002040863037109375;Unstable
10;15;40;13;0,01649928092956543;0,002733945846557617;0,0049822330474853516;0;0;2;0,0019197463989257812;is_undec(a0)
20;30;30;13;0,019438982009887695;0,003114461898803711;0,006236553192138672;0;13;5;0,0023581981658935547;Unstable
200;300;20;18;0,055938720703125;0,04008126258850098;0,0034837722778320312;0;5;2;0,009637594223022461;Unstable
10;15;10;10;0,015155553817749023;0,0029735565185546875;0,0029599666595458984;0;0;0;0,0015163421630859375;is_in(a0)
150;225;20;1;1,268425703048706;0,03093552589416504;0,15274953842163086;0;39;46;0,007266521453857422;Unstable
150;225;10;1;0,6205377578735352;0,047057390213012695;0,12875914573669434;0;23;32;0,0058441162109375;Unstable
25;37;10;0;0,015630483627319336;0,0038597583770751953;0,002841949462890625;0;0;0;0,002161264419555664;is_in(a0)
50;75;40;11;0,01839900016784668;0,005995512008666992;0,0024771690368652344;0;0;0;0,00442051887512207;is_undec(a0)
10;15;30;8;0,017834901809692383;0,0028769969940185547;0,003077983856201172;0;0;0;0,0018470287322998047;is_undec(a0)
20;30;10;0;0,014279842376708984;0,003099679946899414;0,0030164718627929688;0;0;0;0,001971721649169922;is_in(a0)
100;150;30;5;0,02897787094116211;0,01598978042602539;0,0026483535766601562;0;0;0;0,005667924880981445;is_in(a0)
200;300;30;9;3,0298848152160645;0,039960384368896484;0,26851940155029297;0;12;88;0,010049819946289062;Unstable
5;7;20;14;0,01473855972290039;0,0025398731231689453;0,003007650375366211;0;0;0;0,0014181137084960938;is_undec(a0)
5;7;10;15;0,014129877090454102;0,0024766921997070312;0,002999544143676758;0;0;0;0,0013132095336914062;is_in(a0)
5;7;40;14;0,015639305114746094;0,0026237964630126953;0,004472017288208008;0;0;2;0,0015921592712402344;is_undec(a0)
20;30;40;17;0,014932632446289062;0,0035142898559570312;0,002713441848754883;0;0;0;0,0025281906127929688;is_in(a0)
10;15;20;21;0,01889204978942871;0,0029115676879882812;0,0063784122467041016;0;4;3;0,0020248889923095703;Unstable
5;7;30;4;0,019688129425048828;0,002989530563354492;0,006224155426025391;0;4;3;0,0016338825225830078;Unstable
25;37;20;5;0,01627635955810547;0,0037717819213867188;0,0029511451721191406;0;0;0;0,003286123275756836;is_in(a0)
20;30;10;4;0,015857934951782227;0,003237009048461914;0,0038700103759765625;0;2;1;0,002067089080810547;Unstable
150;225;20;4;0,029857158660888672;0,016742229461669922;0,002750873565673828;0;0;0;0,005934238433837891;is_in(a0)
250;375;30;1;1,0279593467712402;0,060782432556152344;0,3901329040527344;0;0;118;0,011968135833740234;is_out(a0)
25;37;10;12;0,01890110969543457;0,004106283187866211;0,005384922027587891;0;2;2;0,0020618438720703125;Unstable
20;30;30;3;0,016203641891479492;0,003400564193725586;0,003950595855712891;0;0;1;0,0023522377014160156;is_in(a0)
15;22;30;18;0,023752689361572266;0,0031561851501464844;0,010184526443481445;0;10;7;0,0019447803497314453;Unstable
20;30;40;22;0,04535341262817383;0,003996372222900391;0,02319645881652832;0;0;15;0,002613544464111328;is_out(a0)
25;37;30;14;0,01564955711364746;0,0035524368286132812;0,002786874771118164;0;0;0;0,0025975704193115234;is_out(a0)
20;30;40;5;0,11554098129272461;0,004201412200927734;0,03228497505187988;0;57;20;0,00270843505859375;Unstable
250;375;30;18;3,719025135040283;0,0530853271484375;0,29807472229003906;0;4;98;0,012900829315185547;Unstable
50;75;20;19;0,0852823257446289;0,007901668548583984;0,05447196960449219;0;0;22;0,0035331249237060547;is_out(a0)
15;22;40;4;0,01668715476989746;0,003555774688720703;0,0037031173706054688;0;0;1;0,0021088123321533203;is_out(a0)
50;75;40;20;0,17065167427062988;0,006675004959106445;0,0444178581237793;0;70;24;0,0046575069427490234;Unstable
15;22;20;9;0,019720792770385742;0,0034241676330566406;0,006466388702392578;0;4;3;0,0022058486938476562;Unstable
250;375;20;4;0,06790518760681152;0,052727460861206055;0,0022106170654296875;0;0;0;0,01057291030883789;is_in(a0)
25;37;40;14;0,05044245719909668;0,004082441329956055;0,019179105758666992;0;28;14;0,0029337406158447266;Unstable
100;150;20;12;0,1633000373840332;0,018316984176635742;0,0948028564453125;0;0;34;0,005026817321777344;is_in(a0)
100;150;40;0;7,457458257675171;0,01209568977355957;0,11664962768554688;0;114;55;0,00677943229675293;Unstable
15;22;40;10;0,017357826232910156;0,00312042236328125;0,0029113292694091797;0;0;0;0,0034067630767822266;is_in(a0)
150;225;10;14;0,14964604377746582;0,027292251586914062;0,0827183723449707;0;0;21;0,005669593811035156;is_in(a0)
250;375;40;6;42,78860688209534;0,051901817321777344;0,3422842025756836;0;108;121;0,013174057006835938;Unstable
150;225;40;11;50,269816875457764;0,027976036071777344;0,2578709125518799;0;174;87;0,008754968643188477;Unstable
20;30;40;19;0,028235197067260742;0,003722667694091797;0,010556697845458984;0;20;7;0,0024907588958740234;Unstable
20;30;20;15;0,015277385711669922;0,0035829544067382812;0,0027909278869628906;0;0;0;0,002206563949584961;is_in(a0)
10;15;20;6;0,013970136642456055;0,002593994140625;0,002886533737182617;0;0;0;0,0017251968383789062;is_undec(a0)
10;15;10;21;0,018834590911865234;0,0032198429107666016;0,005950450897216797;0;2;2;0,002153635025024414;Unstable
50;75;10;12;0,04016852378845215;0,006278038024902344;0,0189211368560791;0;0;7;0,004387378692626953;is_out(a0)
250;375;40;12;;;;1;;154;0,014312982559204102;Unstable
20;30;10;22;0,01847672462463379;0,0034513473510742188;0,0051004886627197266;0;2;2;0,002346515655517578;Unstable
50;75;20;15;0,040947914123535156;0,005680561065673828;0,02028965950012207;0;0;11;0,003840923309326172;is_in(a0)
50;75;10;0;0,05706000328063965;0,00800776481628418;0,02601003646850586;0;10;9;0,004857301712036133;Unstable
5;7;10;22;0,016625642776489258;0,0026350021362304688;0,0031232833862304688;0;0;0;0,0017704963684082031;is_undec(a0)
250;375;20;0;0,08889627456665039;0,06801247596740723;0,006596088409423828;0;5;5;0,011064767837524414;Unstable
20;30;40;24;0,01555013656616211;0,003962993621826172;0,0029668807983398438;0;0;0;0,0021424293518066406;is_in(a0)
15;22;30;24;0,01888275146484375;0,0030450820922851562;0,006351470947265625;0;2;4;0,001981496810913086;Unstable
10;15;30;21;0,014114141464233398;0,0027098655700683594;0,002813577651977539;0;0;0;0,001909017562866211;is_in(a0)
150;225;30;20;0,04096078872680664;0,026305198669433594;0,0025281906127929688;0;0;0;0,0076923370361328125;is_in(a0)
10;15;40;15;0,02622699737548828;0,0030639171600341797;0,010605335235595703;0;9;8;0,001987934112548828;Unstable
20;30;10;15;0,01475381851196289;0,0033102035522460938;0,0029609203338623047;0;0;0;0,0019745826721191406;is_out(a0)
20;30;20;3;0,014932632446289062;0,003367185592651367;0,0027501583099365234;0;0;0;0,0022475719451904297;is_in(a0)
20;30;40;9;0,03815627098083496;0,003748655319213867;0,0158083438873291;0;30;11;0,0026412010192871094;Unstable
20;30;30;22;0,016535282135009766;0,003651857376098633;0,0028514862060546875;0;0;0;0,0028128623962402344;is_in(a0)
50;75;30;7;0,01738142967224121;0,00490570068359375;0,0027844905853271484;0;0;0;0,004392385482788086;is_in(a0)
50;75;30;18;0,05961132049560547;0,006277561187744141;0,03292965888977051;0;2;18;0,0036301612854003906;Unstable
200;300;40;3;;;;1;;121;0,014575719833374023;Unstable
20;30;30;23;0,018366336822509766;0,003343820571899414;0,0029344558715820312;0;0;0;0,004063844680786133;is_in(a0)
150;225;40;6;0,03905439376831055;0,02300739288330078;0,003396749496459961;0;2;1;0,010190010070800781;Unstable
5;7;40;15;0,01990962028503418;0,002912282943725586;0,00677943229675293;0;8;4;0,0017185211181640625;Unstable
20;30;30;10;0,045877695083618164;0,004227161407470703;0,023824453353881836;0;2;14;0,0026679039001464844;is_out(a0)
15;22;30;10;0,02060222625732422;0,0030481815338134766;0,007128477096557617;0;6;5;0,002142190933227539;Unstable
150;225;10;12;0,03498268127441406;0,020587682723999023;0,0026311874389648438;0;0;0;0,006571054458618164;is_in(a0)
5;7;10;11;0,016413450241088867;0,0027379989624023438;0,0030908584594726562;0;0;0;0,0013179779052734375;is_out(a0)
250;375;20;13;0,709420919418335;0,05922985076904297;0,30724287033081055;0;0;81;0,010603189468383789;is_in(a0)
10;15;30;6;0,015126705169677734;0,0029244422912597656;0,0030107498168945312;0;0;0;0,0018553733825683594;is_in(a0)
250;375;10;4;0,5189778804779053;0,06174898147583008;0,17334270477294922;0;12;35;0,009137630462646484;Unstable
20;30;20;21;0,017400026321411133;0,0035500526428222656;0,004060268402099609;0;2;1;0,0023267269134521484;Unstable
200;300;20;24;0,30637145042419434;0,04306840896606445;0,16778111457824707;0;0;45;0,008472442626953125;is_in(a0)
200;300;20;7;0,04119682312011719;0,030953645706176758;0,002379179000854492;0;0;0;0,00810694694519043;is_out(a0)
50;75;20;11;0,017742395401000977;0,005091190338134766;0,0027642250061035156;0;0;0;0,003313779830932617;is_in(a0)
200;300;30;4;0,06348633766174316;0,04706573486328125;0,0026175975799560547;0;0;0;0,010194063186645508;is_in(a0)
15;22;40;0;0,015464305877685547;0,003187417984008789;0,00316619873046875;0;0;0;0,0020694732666015625;is_in(a0)
100;150;40;20;0,3995497226715088;0,017922401428222656;0,1657123565673828;0;0;66;0,006762504577636719;is_in(a0)
15;22;30;0;0,03128504753112793;0,0037789344787597656;0,014182567596435547;0;6;9;0,0022614002227783203;Unstable
50;75;10;21;0,04011368751525879;0,0069425106048583984;0,01879096031188965;0;10;7;0,0031311511993408203;Unstable
25;37;30;24;0,016466617584228516;0,003808736801147461;0,002932310104370117;0;0;0;0,002792835235595703;is_in(a0)
15;22;30;1;0,025885343551635742;0,0037882328033447266;0,00952768325805664;0;17;6;0,0022962093353271484;Unstable
15;22;40;2;0,014760017395019531;0,002902507781982422;0,002848386764526367;0;0;0;0,0020742416381835938;is_in(a0)
200;300;10;11;0,06270408630371094;0,04639434814453125;0,0028264522552490234;0;0;0;0,008835554122924805;is_in(a0)
50;75;40;24;0,02055668830871582;0,006877899169921875;0,0026807785034179688;0;0;0;0,004265546798706055;is_in(a0)
150;225;10;8;0,036992788314819336;0,024769306182861328;0,0027761459350585938;0;0;0;0,0066683292388916016;is_in(a0)
100;150;40;21;0,5012686252593994;0,017643451690673828;0,14182543754577637;0;4;59;0,0069162845611572266;Unstable
20;30;20;16;0,01584625244140625;0,0034177303314208984;0,0028557777404785156;0;0;0;0,0022547245025634766;is_in(a0)
150;225;10;13;0,20682263374328613;0,03413724899291992;0,1145637035369873;0;0;24;0,006097316741943359;is_in(a0)
150;225;10;23;0,04082202911376953;0,023362398147583008;0,005570650100708008;0;2;2;0,006151676177978516;Unstable
200;300;20;14;0,23685550689697266;0,03351426124572754;0,12662935256958008;0;0;41;0,009135246276855469;is_in(a0)
50;75;10;1;0,017818927764892578;0,0054013729095458984;0,0026378631591796875;0;0;0;0,002983570098876953;is_out(a0)
10;15;40;18;0,01445317268371582;0,002775430679321289;0,002829313278198242;0;0;0;0,0018813610076904297;is_in(a0)
50;75;10;24;0,026604652404785156;0,006027936935424805;0,010135889053344727;0;0;5;0,0030024051666259766;is_out(a0)
150;225;20;9;0,03785252571105957;0,023201465606689453;0,0026047229766845703;0;0;0;0,007349252700805664;is_in(a0)
5;7;20;22;0,014963388442993164;0,0027599334716796875;0,003200531005859375;0;0;0;0,0015282630920410156;is_undec(a0)
20;30;10;10;0,02520132064819336;0,0038568973541259766;0,01094818115234375;0;0;5;0,0020689964294433594;is_in(a0)
25;37;20;2;0,030763864517211914;0,004162311553955078;0,01401829719543457;0;2;7;0,002505779266357422;Unstable
200;300;30;23;1,2059686183929443;0,045163869857788086;0,2558457851409912;0;4;79;0,014229774475097656;Unstable
5;7;10;3;0,015078306198120117;0,002659320831298828;0,0030679702758789062;0;0;0;0,001459360122680664;is_out(a0)
5;7;10;8;0,014186859130859375;0,0025653839111328125;0,0029609203338623047;0;0;0;0,0013661384582519531;is_out(a0)
25;37;20;8;0,041249752044677734;0,006047964096069336;0,01832723617553711;0;12;10;0,002681732177734375;Unstable
50;75;30;17;0,09540915489196777;0,005810976028442383;0,061077117919921875;0;0;25;0,003530263900756836;is_out(a0)
10;15;10;16;0,016641616821289062;0,0028421878814697266;0,0028448104858398438;0;0;0;0,003089427947998047;is_in(a0)
100;150;20;15;0,1362745761871338;0,014373064041137695;0,0847475528717041;0;0;25;0,0051517486572265625;is_out(a0)
250;375;10;22;0,3574976921081543;0,06760835647583008;0,17924189567565918;0;0;35;0,008316278457641602;is_out(a0)
100;150;10;12;0,028546810150146484;0,015136003494262695;0,0032787322998046875;0;2;1;0,004393100738525391;Unstable
25;37;40;24;0,01811361312866211;0,004367828369140625;0,0030660629272460938;0;0;0;0,0029058456420898438;is_in(a0)
10;15;20;16;0,022937774658203125;0,002974987030029297;0,008907079696655273;0;4;5;0,0020952224731445312;Unstable
10;15;40;9;0,017278194427490234;0,0027441978454589844;0,00525975227355957;0;2;3;0,0018966197967529297;Unstable
200;300;40;18;1,0690572261810303;0,05601382255554199;0,38269591331481934;0;0;132;0,012299537658691406;is_out(a0)
15;22;40;17;0,03417205810546875;0,003520965576171875;0,016176700592041016;0;6;12;0,0022754669189453125;Unstable
10;15;40;22;0,01715993881225586;0,0027191638946533203;0,004965543746948242;0;10;4;0,0019023418426513672;Unstable
20;30;20;0;0,014887571334838867;0,0031995773315429688;0,002811431884765625;0;0;0;0,002429485321044922;is_in(a0)
5;7;30;1;0,014030933380126953;0,002560853958129883;0,0028638839721679688;0;0;0;0,0015625953674316406;is_in(a0)
15;22;30;6;0,023467540740966797;0,0035533905029296875;0,008430719375610352;0;6;5;0,0024802684783935547;Unstable
5;7;20;10;0,020399093627929688;0,0032203197479248047;0,005894899368286133;0;0;2;0,0028350353240966797;is_undec(a0)
10;15;30;3;0,020983457565307617;0,002976655960083008;0,008101940155029297;0;4;5;0,0017871856689453125;Unstable
150;225;10;16;0,044553518295288086;0,0303037166595459;0,0028100013732910156;0;0;0;0,00559687614440918;is_in(a0)
100;150;40;7;0,23098206520080566;0,010192155838012695;0,08370685577392578;0;21;43;0,006623268127441406;Unstable
50;75;40;3;0,01773691177368164;0,00590968132019043;0,002740144729614258;0;0;0;0,00413060188293457;is_in(a0)
20;30;20;20;0,026035785675048828;0,0038089752197265625;0,010542869567871094;0;4;5;0,0022029876708984375;Unstable
25;37;10;5;0,02386307716369629;0,004139423370361328;0,006531238555908203;0;0;2;0,002492189407348633;is_out(a0)
250;375;20;5;0,07131218910217285;0,05588126182556152;0,002577543258666992;0;0;0;0,010071039199829102;is_in(a0)
25;37;10;10;0,023395776748657227;0,0043468475341796875;0,00856328010559082;0;0;3;0,002147197723388672;is_in(a0)
250;375;10;23;0,06197667121887207;0,05141925811767578;0,002366781234741211;0;0;0;0,00823068618774414;is_out(a0)
150;225;10;7;0,3286314010620117;0,0318758487701416;0,09704422950744629;0;26;24;0,005549430847167969;Unstable
100;150;10;0;0,02896904945373535;0,01633620262145996;0,002609729766845703;0;0;0;0,004297494888305664;is_out(a0)
250;375;20;7;0,6309154033660889;0,061766862869262695;0,2883615493774414;0;0;76;0,011683225631713867;is_out(a0)
100;150;10;3;0,023079872131347656;0,00931859016418457;0,0027620792388916016;0;0;0;0,004508495330810547;is_in(a0)
100;150;10;2;0,13330960273742676;0,022605419158935547;0,07839369773864746;0;0;18;0,004726409912109375;is_out(a0)
50;75;30;4;0,017863750457763672;0,004506826400756836;0,0027170181274414062;0;0;0;0,004033088684082031;is_in(a0)
200;300;20;4;0,4217522144317627;0,028912067413330078;0,16008901596069336;0;4;49;0,008786439895629883;Unstable
100;150;40;24;;;;1;;73;0,007059574127197266;Unstable
5;7;10;0;0,015557527542114258;0,0028939247131347656;0,003210306167602539;0;0;0;0,0013928413391113281;is_undec(a0)
250;375;30;8;0,8273935317993164;0,04983401298522949;0,3518218994140625;0;0;103;0,011358499526977539;is_out(a0)
100;150;30;14;0,2393794059753418;0,013013839721679688;0,10340285301208496;0;7;41;0,00605320930480957;Unstable
20;30;30;8;0,057237863540649414;0,004418611526489258;0,02307868003845215;0;20;13;0,002655506134033203;Unstable
15;22;20;15;0,020415782928466797;0,0034096240997314453;0,007262468338012695;0;0;3;0,0020208358764648438;is_in(a0)
5;7;40;2;0,015156984329223633;0,0025343894958496094;0,0038547515869140625;0;2;1;0,0015149116516113281;Unstable
150;225;30;2;0,04168295860290527;0,02594780921936035;0,0027060508728027344;0;0;0;0,009284257888793945;is_in(a0)
50;75;10;15;0,02641010284423828;0,005406856536865234;0,00986027717590332;0;0;4;0,002834796905517578;is_out(a0)
5;7;10;7;0,014691352844238281;0,0024640560150146484;0,002950906753540039;0;0;0;0,0013875961303710938;is_out(a0)
250;375;20;10;0,6971096992492676;0,07166314125061035;0,30457353591918945;0;0;78;0,011460542678833008;is_out(a0)
25;37;40;1;0,016329526901245117;0,0036110877990722656;0,002976655960083008;0;0;0;0,002580881118774414;is_out(a0)
150;225;40;24;;;;1;;99;0,008768796920776367;Unstable
10;15;10;1;0,01764082908630371;0,003039836883544922;0,004648923873901367;0;0;1;0,0016629695892333984;is_out(a0)
25;37;10;20;0,015440940856933594;0,0036492347717285156;0,002518177032470703;0;0;0;0,0022439956665039062;is_in(a0)
5;7;40;22;0,01837921142578125;0,002519369125366211;0,006536245346069336;0;2;4;0,0016019344329833984;is_in(a0)
200;300;40;7;;;;1;;148;0,011591196060180664;Unstable
200;300;20;17;1,1240217685699463;0,05978798866271973;0,32608985900878906;0;0;80;0,009217023849487305;is_in(a0)
10;15;40;4;0,016445636749267578;0,0029735565185546875;0,0036644935607910156;0;2;1;0,002082347869873047;Unstable
50;75;30;16;0,29511475563049316;0,006105661392211914;0,049508094787597656;0;83;24;0,004059314727783203;Unstable
15;22;20;11;0,022406816482543945;0,003348112106323242;0,008372783660888672;0;0;5;0,0021295547485351562;is_out(a0)
25;37;40;23;0,06884288787841797;0,003712177276611328;0,030144214630126953;0;32;20;0,002745389938354492;Unstable
150;225;30;7;0,03569817543029785;0,01993107795715332;0,0026841163635253906;0;0;0;0,011495113372802734;is_in(a0)
50;75;10;3;0,017590761184692383;0,005141019821166992;0,0026972293853759766;0;0;0;0,003125429153442383;is_out(a0)
25;37;30;10;0,019580364227294922;0,003798961639404297;0,0054776668548583984;0;8;3;0,0029113292694091797;Unstable
250;375;30;17;7,584040641784668;0,04637455940246582;0,18746137619018555;0;126;72;0,01351785659790039;Unstable
50;75;40;8;0,21160674095153809;0,007494926452636719;0,06777000427246094;0;22;34;0,004074573516845703;Unstable
100;150;30;15;0,20824241638183594;0,014569997787475586;0,10114145278930664;0;2;40;0,005760908126831055;Unstable
5;7;30;9;0,018800735473632812;0,002861499786376953;0,006184577941894531;0;6;3;0,0015780925750732422;Unstable
200;300;40;23;;;;1;;110;0,010928630828857422;Unstable
150;225;20;24;0,30912137031555176;0,0343327522277832;0,1611924171447754;0;0;45;0,006802082061767578;is_out(a0)
150;225;10;9;0,22109723091125488;0,03261065483093262;0,11841320991516113;0;0;27;0,006017446517944336;is_out(a0)
200;300;10;24;0,05630326271057129;0,04488229751586914;0,0024328231811523438;0;0;0;0,0072748661041259766;is_in(a0)
25;37;10;4;0,016230344772338867;0,004019975662231445;0,002848386764526367;0;0;0;0,0019609928131103516;is_in(a0)
